chan2,chan3,chan7,chan11,label
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_75.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_75.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_75.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_75.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_76.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_76.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_76.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_76.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_77.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_77.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_77.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_77.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_78.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_78.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_78.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_78.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_79.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_79.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_79.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_79.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_8.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_8.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_8.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_8.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_80.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_80.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_80.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_80.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_81.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_81.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_81.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_81.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_82.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_82.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_82.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_82.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_83.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_83.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_83.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_83.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_84.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_84.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_84.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_84.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_85.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_85.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_85.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_85.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_86.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_86.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_86.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_86.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_87.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_87.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_87.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_87.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_88.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_88.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_88.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_88.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_89.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_89.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_89.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_89.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_9.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_9.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_9.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_9.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_90.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_90.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_90.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_90.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_91.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_91.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_91.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_91.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_92.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_92.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_92.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_92.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_93.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_93.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_93.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_93.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_94.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_94.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_94.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_94.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_95.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_95.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_95.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_95.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_96.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_96.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_96.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_96.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_97.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_97.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_97.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_97.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_98.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_98.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_98.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_98.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_99.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_99.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_99.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_92a_11232020_6_daf_no comp_RBC_multiple_CD61+_99.png,platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_1.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_1.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_1.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_1.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_10.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_10.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_10.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_10.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_11.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_11.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_11.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_11.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_12.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_12.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_12.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_12.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_13.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_13.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_13.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_13.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_14.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_14.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_14.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_14.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_15.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_15.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_15.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_15.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_16.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_16.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_16.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_16.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_17.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_17.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_17.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_17.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_18.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_18.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_18.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_18.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_19.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_19.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_19.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_19.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_2.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_2.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_2.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_2.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_20.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_20.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_20.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_20.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_21.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_21.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_21.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_21.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_22.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_22.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_22.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_22.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_23.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_23.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_23.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_23.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_24.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_24.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_24.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_24.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_25.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_25.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_25.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_25.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_1123p_96a_11232020_4_DAPI+cells_26.png,../prepare_data_source/revised_clusters/multi/chan3_1123p_96a_11232020_4_DAPI+cells_26.png,../prepare_data_source/revised_clusters/multi/chan7_1123p_96a_11232020_4_DAPI+cells_26.png,../prepare_data_source/revised_clusters/multi/chan11_1123p_96a_11232020_4_DAPI+cells_26.png,wbc platelet
